11700000000, 46137.4, -19.7726
11800000000, 25120.9, -20.8551
11900000000, 9.91e+37, -17.4722
12000000000, 9.91e+37, 9.91e+37
12100000000, 9.91e+37, 9.91e+37
12200000000, 171261, -27.0573
12300000000, 204877, -34.1605
12400000000, 9.91e+37, 9.91e+37
12500000000, 9.91e+37, -23.9824
12600000000, 9.91e+37, 9.91e+37
12700000000, 92145.6, -26.7373
12800000000, 9.91e+37, 9.91e+37
12900000000, 9.91e+37, -24.6788
13000000000, 9.91e+37, 9.91e+37
13100000000, 10437.6, -20.623
13200000000, 9.91e+37, 9.91e+37
13300000000, 9.91e+37, 9.91e+37
13400000000, 9.91e+37, 9.91e+37
13500000000, 9.91e+37, 9.91e+37
13600000000, 14900.6, -23.6898
13700000000, 9.91e+37, 9.91e+37
13800000000, 6585.1, -22.6844
13900000000, 26708.4, -20.5152
14000000000, 51449.4, -22.3538
14100000000, 9.91e+37, 9.91e+37
14200000000, 9.91e+37, -19.5884
14300000000, 9.91e+37, 9.91e+37
14400000000, 9.91e+37, 9.91e+37
14500000000, 78330.9, -26.6116
14600000000, 9.91e+37, 9.91e+37
14700000000, 55177.2, -26.8946
14800000000, 13150, -21.1434
14900000000, 9.91e+37, 9.91e+37
15000000000, 36541.8, -20.37
15100000000, 9.91e+37, 9.91e+37
15200000000, 6631.38, -21.4617
15300000000, 9.91e+37, -21.211
15400000000, 118559, -26.2615
15500000000, 9.91e+37, 9.91e+37
15600000000, 99983.9, -29.6976
15700000000, 9.91e+37, 9.91e+37
15800000000, 9.91e+37, 9.91e+37
15900000000, 14823.3, -18.2883
16000000000, 42004.2, -21.6258
16100000000, 9.91e+37, 9.91e+37
16200000000, 9.91e+37, 9.91e+37
16300000000, 26778.6, -23.9842
16400000000, 9.91e+37, 9.91e+37
16500000000, 9.91e+37, 9.91e+37
16600000000, 9.91e+37, 9.91e+37
16700000000, 16956.3, -21.386
16800000000, 9.91e+37, -48.491
16900000000, 9026.11, -20.0007
17000000000, 44961.4, -24.6171
17100000000, 19847.8, -25.0623
17200000000, 9.91e+37, 9.91e+37
17300000000, 9.91e+37, 9.91e+37
17400000000, 9.91e+37, 9.91e+37
17500000000, 73960.8, -24.6604
17600000000, 63770.8, -25.54
17700000000, 52532, -23.3866
17800000000, 199922, -29.803
17900000000, 96776.4, -22.7629
18000000000, 67504.8, -19.6536
